ID,Location,Date,Time
green,nest,2016-03-04,15:20:28
green,nest,2016-03-04,15:31:50
green,nest,2016-03-04,15:47:24
green,nest,2016-03-04,16:21:35
green,nest,2016-03-04,16:31:56
green,nest,2016-03-04,16:34:55
green,nest,2016-03-04,16:34:55
green,nest,2016-03-04,16:34:59
green,nest,2016-03-04,17:08:39
green,nest,2016-03-04,17:22:37
green,nest,2016-03-04,17:30:56
green,nest,2016-03-04,17:30:57
green,nest,2016-03-04,17:56:02
green,nest,2016-03-04,19:45:59
green,nest,2016-03-04,19:50:22
green,nest,2016-03-04,19:54:28
green,nest,2016-03-04,19:55:49
green,nest,2016-03-04,20:18:26
green,nest,2016-03-04,20:25:59
green,nest,2016-03-04,20:26:01
green,nest,2016-03-04,20:27:01
green,nest,2016-03-04,20:29:11
green,nest,2016-03-04,20:31:42
green,nest,2016-03-04,20:31:49
green,nest,2016-03-04,20:31:49
green,nest,2016-03-04,20:32:26
green,nest,2016-03-04,20:32:51
green,nest,2016-03-04,20:39:51
green,nest,2016-03-04,20:40:18
green,nest,2016-03-04,20:45:48
green,nest,2016-03-04,20:47:05
green,nest,2016-03-04,20:47:41
green,nest,2016-03-04,20:48:14
green,nest,2016-03-04,20:50:01
green,nest,2016-03-04,20:51:36
green,nest,2016-03-04,20:54:13
green,nest,2016-03-04,21:05:17
green,nest,2016-03-04,21:05:19
green,nest,2016-03-04,21:05:31
green,nest,2016-03-04,21:05:33
green,nest,2016-03-04,21:05:34
green,nest,2016-03-04,21:05:36
green,nest,2016-03-04,21:05:37
green,nest,2016-03-04,21:05:37
green,nest,2016-03-04,21:05:37
green,nest,2016-03-04,21:05:40
green,nest,2016-03-04,21:05:42
green,nest,2016-03-04,21:05:45
green,nest,2016-03-04,21:05:47
green,nest,2016-03-04,21:05:49
green,nest,2016-03-04,21:05:50
green,nest,2016-03-04,21:05:51
green,nest,2016-03-04,21:05:52
green,nest,2016-03-04,21:05:52
green,nest,2016-03-04,21:05:54
green,nest,2016-03-04,21:05:54
green,nest,2016-03-04,21:05:55
green,nest,2016-03-04,21:05:55
green,nest,2016-03-04,21:06:09
green,nest,2016-03-04,21:06:13
green,nest,2016-03-04,21:06:48
green,nest,2016-03-04,21:06:56
green,nest,2016-03-04,21:06:56
green,nest,2016-03-04,21:07:02
green,nest,2016-03-04,21:07:16
green,nest,2016-03-04,21:07:29
green,nest,2016-03-04,21:07:35
green,nest,2016-03-04,21:07:42
green,nest,2016-03-04,21:07:43
green,nest,2016-03-04,21:07:43
green,nest,2016-03-04,21:07:46
green,nest,2016-03-04,21:07:52
green,nest,2016-03-04,21:07:53
green,nest,2016-03-04,21:07:54
green,nest,2016-03-04,21:07:54
green,nest,2016-03-04,21:07:55
green,nest,2016-03-04,21:07:56
green,nest,2016-03-04,21:07:56
green,nest,2016-03-04,21:07:57
green,nest,2016-03-04,21:08:00
green,nest,2016-03-04,21:08:02
green,nest,2016-03-04,21:08:06
green,nest,2016-03-04,21:08:08
green,nest,2016-03-04,21:08:13
green,nest,2016-03-04,21:08:13
green,nest,2016-03-04,21:08:17
green,nest,2016-03-04,21:08:18
green,nest,2016-03-04,21:08:18
green,nest,2016-03-04,21:08:19
green,nest,2016-03-04,21:08:21
green,nest,2016-03-04,21:08:25
green,nest,2016-03-04,21:08:27
green,nest,2016-03-04,21:08:28
green,nest,2016-03-04,21:08:29
green,nest,2016-03-04,21:08:31
green,nest,2016-03-04,21:08:31
green,nest,2016-03-04,21:08:37
green,nest,2016-03-04,21:09:18
green,nest,2016-03-04,21:16:05
green,nest,2016-03-04,21:21:50
green,nest,2016-03-04,21:32:04
green,nest,2016-03-04,21:32:16
green,nest,2016-03-04,21:32:36
green,nest,2016-03-04,21:37:08
green,nest,2016-03-04,21:43:35
green,nest,2016-03-04,21:47:14
green,nest,2016-03-04,21:47:15
green,nest,2016-03-04,21:48:24
green,nest,2016-03-04,21:52:13
green,nest,2016-03-04,22:01:18
green,nest,2016-03-04,22:05:40
green,nest,2016-03-04,22:09:06
green,nest,2016-03-04,22:09:10
green,nest,2016-03-04,22:09:13
green,nest,2016-03-04,22:09:15
green,nest,2016-03-04,22:09:16
green,nest,2016-03-04,22:09:18
green,nest,2016-03-04,22:09:18
green,nest,2016-03-04,22:09:23
green,nest,2016-03-04,22:09:30
green,nest,2016-03-04,22:09:30
green,nest,2016-03-04,22:09:35
green,nest,2016-03-04,22:09:40
green,nest,2016-03-04,22:09:42
green,nest,2016-03-04,22:09:44
green,nest,2016-03-04,22:09:47
green,nest,2016-03-04,22:09:50
green,nest,2016-03-04,22:09:58
green,nest,2016-03-04,22:09:58
green,nest,2016-03-04,22:10:00
green,nest,2016-03-04,22:10:01
green,nest,2016-03-04,22:10:03
green,nest,2016-03-04,22:10:08
green,nest,2016-03-04,22:10:09
green,nest,2016-03-04,22:13:30
green,nest,2016-03-04,22:14:33
green,nest,2016-03-04,22:16:43
green,nest,2016-03-04,22:37:40
green,nest,2016-03-04,22:37:41
green,nest,2016-03-05,0:05:14
green,nest,2016-03-05,2:35:11
green,nest,2016-03-05,2:45:08
green,nest,2016-03-05,2:45:18
green,nest,2016-03-05,2:45:20
green,nest,2016-03-05,2:45:20
green,nest,2016-03-05,2:45:32
green,nest,2016-03-05,2:45:33
green,nest,2016-03-05,2:45:34
green,nest,2016-03-05,2:45:36
green,nest,2016-03-05,2:45:38
green,nest,2016-03-05,2:45:39
green,nest,2016-03-05,2:45:43
green,nest,2016-03-05,2:45:43
green,nest,2016-03-05,2:45:47
green,nest,2016-03-05,2:46:07
green,nest,2016-03-05,2:46:12
green,nest,2016-03-05,2:46:14
green,nest,2016-03-05,2:46:18
green,nest,2016-03-05,2:46:19
green,nest,2016-03-05,2:46:20
green,nest,2016-03-05,2:46:22
green,nest,2016-03-05,2:46:23
green,nest,2016-03-05,3:35:54
green,nest,2016-03-05,3:55:38
green,nest,2016-03-05,3:59:03
green,nest,2016-03-05,4:38:27
green,nest,2016-03-05,5:00:58
green,nest,2016-03-05,5:02:40
green,nest,2016-03-05,5:02:41
green,nest,2016-03-05,7:24:44
green,nest,2016-03-05,7:38:43
green,nest,2016-03-05,7:38:47
green,nest,2016-03-05,8:02:51
green,nest,2016-03-05,10:17:18
green,nest,2016-03-05,11:09:50
green,nest,2016-03-05,13:00:53
green,nest,2016-03-05,16:19:32
green,nest,2016-03-05,17:01:33
green,nest,2016-03-05,20:37:51
green,nest,2016-03-05,20:48:19
green,nest,2016-03-05,22:44:59
green,nest,2016-03-05,23:35:32
green,nest,2016-03-05,23:47:25
green,nest,2016-03-05,23:50:25
green,nest,2016-03-05,23:52:33
green,NEST,2016-03-10,0:00:10
green,NEST,2016-03-10,0:11:59
green,NEST,2016-03-10,0:17:50
green,NEST,2016-03-10,0:19:06
green,NEST,2016-03-10,0:19:49
green,NEST,2016-03-10,0:21:31
green,NEST,2016-03-10,0:22:06
green,NEST,2016-03-10,0:22:07
green,NEST,2016-03-10,0:23:23
green,NEST,2016-03-10,0:29:29
green,NEST,2016-03-10,0:30:18
green,NEST,2016-03-10,0:31:15
green,NEST,2016-03-10,0:31:48
green,NEST,2016-03-10,0:31:54
green,NEST,2016-03-10,0:31:55
green,NEST,2016-03-10,0:32:06
green,NEST,2016-03-10,0:37:21
green,NEST,2016-03-10,0:37:28
green,NEST,2016-03-10,0:37:32
green,NEST,2016-03-10,0:37:33
green,NEST,2016-03-10,0:37:33
green,NEST,2016-03-10,0:44:10
green,NEST,2016-03-10,0:44:10
green,NEST,2016-03-10,0:49:21
green,NEST,2016-03-10,1:13:49
green,NEST,2016-03-10,1:16:47
green,NEST,2016-03-10,1:29:15
green,NEST,2016-03-10,1:32:15
green,NEST,2016-03-10,1:44:25
green,NEST,2016-03-10,1:57:04
green,NEST,2016-03-10,1:57:07
green,NEST,2016-03-10,2:00:45
green,NEST,2016-03-10,2:06:38
green,NEST,2016-03-10,2:11:51
green,NEST,2016-03-10,2:34:08
green,NEST,2016-03-10,3:03:23
green,NEST,2016-03-10,3:09:16
green,NEST,2016-03-10,3:21:07
green,NEST,2016-03-10,3:47:18
green,NEST,2016-03-10,4:03:30
green,NEST,2016-03-10,4:03:41
green,NEST,2016-03-10,4:03:45
green,NEST,2016-03-10,4:03:48
green,NEST,2016-03-10,4:03:48
green,NEST,2016-03-10,4:03:55
green,NEST,2016-03-10,4:03:55
green,NEST,2016-03-10,4:03:56
green,NEST,2016-03-10,4:04:02
green,NEST,2016-03-10,4:04:10
green,NEST,2016-03-10,4:04:13
green,NEST,2016-03-10,4:04:15
green,NEST,2016-03-10,4:04:16
green,NEST,2016-03-10,4:04:16
green,NEST,2016-03-10,4:04:20
green,NEST,2016-03-10,4:04:26
green,NEST,2016-03-10,4:04:27
green,NEST,2016-03-10,4:04:29
green,NEST,2016-03-10,4:04:30
green,NEST,2016-03-10,4:04:31
green,NEST,2016-03-10,4:04:31
green,NEST,2016-03-10,4:04:32
green,NEST,2016-03-10,4:04:34
green,NEST,2016-03-10,4:04:37
green,NEST,2016-03-10,4:04:39
green,NEST,2016-03-10,4:04:41
green,NEST,2016-03-10,4:04:43
green,NEST,2016-03-10,4:04:59
green,NEST,2016-03-10,4:05:20
green,NEST,2016-03-10,4:06:09
green,NEST,2016-03-10,4:06:13
green,NEST,2016-03-10,4:06:14
green,NEST,2016-03-10,4:06:15
green,NEST,2016-03-10,4:06:20
green,NEST,2016-03-10,4:06:46
green,NEST,2016-03-10,4:07:23
green,NEST,2016-03-10,4:07:44
green,NEST,2016-03-10,4:07:45
green,NEST,2016-03-10,4:07:46
green,NEST,2016-03-10,4:07:46
green,NEST,2016-03-10,4:07:47
green,NEST,2016-03-10,4:07:48
green,NEST,2016-03-10,4:07:50
green,NEST,2016-03-10,4:07:58
green,NEST,2016-03-10,4:40:10
green,NEST,2016-03-10,4:46:06
green,NEST,2016-03-10,5:15:46
green,NEST,2016-03-10,5:18:44
green,NEST,2016-03-10,5:21:44
green,NEST,2016-03-10,5:36:34
green,NEST,2016-03-10,5:51:29
green,NEST,2016-03-10,5:54:29
green,NEST,2016-03-10,5:57:27
green,NEST,2016-03-10,6:02:15
green,NEST,2016-03-10,6:05:13
green,NEST,2016-03-10,6:17:07
green,NEST,2016-03-10,6:47:53
green,NEST,2016-03-10,6:56:44
green,NEST,2016-03-10,7:20:12
green,NEST,2016-03-10,7:26:33
green,NEST,2016-03-10,7:31:53
green,NEST,2016-03-10,7:37:48
green,NEST,2016-03-10,7:43:42
green,NEST,2016-03-10,22:54:54
green,NEST,2016-03-10,23:06:49
green,NEST,2016-03-10,23:09:03
green,NEST,2016-03-10,23:09:12
green,NEST,2016-03-10,23:09:51
green,NEST,2016-03-10,23:36:38
green,NEST,2016-03-10,23:42:29
green,NEST,2016-03-10,23:45:17
green,NEST,2016-03-10,23:45:19
green,NEST,2016-03-10,23:45:24
green,NEST,2016-03-10,23:45:27
green,NEST,2016-03-10,23:54:16
green,NEST,2016-03-10,23:57:12
green,NEST,2016-03-11,0:00:01
green,NEST,2016-03-11,0:11:31
green,NEST,2016-03-11,0:16:31
green,NEST,2016-03-11,0:16:39
green,NEST,2016-03-11,0:25:01
green,NEST,2016-03-11,0:25:02
green,NEST,2016-03-11,0:25:09
green,NEST,2016-03-11,0:25:14
green,NEST,2016-03-11,0:25:19
green,NEST,2016-03-11,0:25:28
green,NEST,2016-03-11,0:25:36
green,NEST,2016-03-11,0:26:01
green,NEST,2016-03-11,0:26:02
green,NEST,2016-03-11,0:26:04
green,NEST,2016-03-11,0:26:04
green,NEST,2016-03-11,0:26:05
green,NEST,2016-03-11,0:26:06
green,NEST,2016-03-11,0:31:51
green,NEST,2016-03-11,0:33:58
green,NEST,2016-03-11,0:34:18
green,NEST,2016-03-11,0:34:21
green,NEST,2016-03-11,0:34:22
green,NEST,2016-03-11,0:52:15
green,NEST,2016-03-11,1:15:50
green,NEST,2016-03-11,1:19:48
green,NEST,2016-03-11,2:51:12
green,NEST,2016-03-11,3:26:55
green,NEST,2016-03-11,3:41:37
green,NEST,2016-03-11,3:50:31
green,NEST,2016-03-11,4:20:27
green,NEST,2016-03-11,4:32:33
green,NEST,2016-03-11,4:35:57
green,NEST,2016-03-11,4:36:02
green,NEST,2016-03-11,4:36:07
green,NEST,2016-03-11,4:36:28
green,NEST,2016-03-11,4:36:29
green,NEST,2016-03-11,4:36:36
green,NEST,2016-03-11,4:36:41
green,NEST,2016-03-11,4:36:42
green,NEST,2016-03-11,4:36:46
green,NEST,2016-03-11,4:36:47
green,NEST,2016-03-11,4:36:53
green,NEST,2016-03-11,4:37:07
green,NEST,2016-03-11,4:37:16
green,NEST,2016-03-11,4:37:17
green,NEST,2016-03-11,4:37:19
green,NEST,2016-03-11,4:37:19
green,NEST,2016-03-11,4:37:22
green,NEST,2016-03-11,4:37:33
green,NEST,2016-03-11,4:37:35
green,NEST,2016-03-11,4:37:36
green,NEST,2016-03-11,4:37:37
green,NEST,2016-03-11,4:37:39
green,NEST,2016-03-11,4:37:40
green,NEST,2016-03-11,4:37:40
green,NEST,2016-03-11,4:37:59
green,NEST,2016-03-11,4:38:03
green,NEST,2016-03-11,4:38:06
green,NEST,2016-03-11,4:38:06
green,NEST,2016-03-11,4:38:08
green,NEST,2016-03-11,4:38:14
green,NEST,2016-03-11,4:38:16
green,NEST,2016-03-11,4:38:18
green,NEST,2016-03-11,4:38:20
green,NEST,2016-03-11,4:38:23
green,NEST,2016-03-11,4:38:27
green,NEST,2016-03-11,4:38:37
green,NEST,2016-03-11,4:39:04
green,NEST,2016-03-11,4:39:04
green,NEST,2016-03-11,4:39:07
green,NEST,2016-03-11,4:39:08
green,NEST,2016-03-11,4:39:08
green,NEST,2016-03-11,6:02:47
green,NEST,2016-03-11,6:12:07
green,NEST,2016-03-11,6:18:39
green,NEST,2016-03-11,6:50:47
green,NEST,2016-03-11,6:54:41
green,NEST,2016-03-11,6:54:46
green,NEST,2016-03-11,6:54:47
green,NEST,2016-03-11,6:54:50
green,NEST,2016-03-11,6:54:57
green,NEST,2016-03-11,6:55:00
green,NEST,2016-03-11,6:55:02
green,NEST,2016-03-11,6:55:03
green,NEST,2016-03-11,6:55:05
green,NEST,2016-03-11,7:35:57
green,NEST,2016-03-11,7:41:48
green,NEST,2016-03-11,7:53:26
green,NEST,2016-03-11,8:01:26
green,NEST,2016-03-11,8:16:20
green,NEST,2016-03-11,8:19:19
green,NEST,2016-03-11,8:49:15
green,NEST,2016-03-11,9:08:34
green,NEST,2016-03-11,9:10:09
green,NEST,2016-03-11,9:25:13
green,NEST,2016-03-11,9:37:07
green,NEST,2016-03-11,9:43:07
green,NEST,2016-03-11,9:52:08
green,NEST,2016-03-11,10:22:12
green,NEST,2016-03-11,10:28:25
green,NEST,2016-03-11,10:28:26
green,NEST,2016-03-11,10:31:15
green,NEST,2016-03-11,10:49:03
green,NEST,2016-03-11,11:06:58
green,NEST,2016-03-11,11:12:58
green,NEST,2016-03-11,11:54:27
green,NEST,2016-03-11,12:03:13
green,NEST,2016-03-11,12:17:54
green,NEST,2016-03-11,12:52:52
green,NEST,2016-03-11,12:55:45
green,NEST,2016-03-11,13:18:57
green,NEST,2016-03-11,13:20:27
green,NEST,2016-03-11,13:20:31
green,NEST,2016-03-11,13:21:00
green,NEST,2016-03-11,13:24:37
green,NEST,2016-03-11,13:24:45
green,NEST,2016-03-11,13:30:30
green,NEST,2016-03-11,13:30:32
green,NEST,2016-03-11,13:30:40
green,NEST,2016-03-11,13:50:39
green,NEST,2016-03-11,14:05:03
green,NEST,2016-03-11,14:13:40
green,NEST,2016-03-11,14:58:01
green,NEST,2016-03-11,15:20:10
green,NEST,2016-03-11,15:20:12
green,NEST,2016-03-11,15:20:14
green,NEST,2016-03-11,15:39:26
green,NEST,2016-03-11,15:53:52
green,NEST,2016-03-11,15:59:39
green,NEST,2016-03-11,16:05:42
green,NEST,2016-03-11,16:05:45
green,NEST,2016-03-11,16:08:14
green,NEST,2016-03-11,16:11:06
green,NEST,2016-03-11,16:13:59
green,NEST,2016-03-11,16:19:41
green,NEST,2016-03-11,16:24:12
green,NEST,2016-03-11,16:24:13
green,NEST,2016-03-11,16:24:27
green,NEST,2016-03-11,16:24:28
green,NEST,2016-03-11,16:24:29
green,NEST,2016-03-11,16:24:31
green,NEST,2016-03-11,16:24:41
green,NEST,2016-03-11,16:24:52
green,NEST,2016-03-11,16:25:08
green,NEST,2016-03-11,16:25:15
green,NEST,2016-03-11,16:25:19
green,NEST,2016-03-11,16:25:23
green,NEST,2016-03-11,16:25:23
green,NEST,2016-03-11,16:25:26
green,NEST,2016-03-11,16:25:29
green,NEST,2016-03-11,16:25:29
green,NEST,2016-03-11,16:25:32
green,NEST,2016-03-11,16:25:33
green,NEST,2016-03-11,16:25:34
green,NEST,2016-03-11,16:25:35
green,NEST,2016-03-11,16:25:36
green,NEST,2016-03-11,16:25:43
green,NEST,2016-03-11,16:25:45
green,NEST,2016-03-11,16:25:48
green,NEST,2016-03-11,16:25:51
green,NEST,2016-03-11,16:25:53
green,NEST,2016-03-11,16:25:55
green,NEST,2016-03-11,16:25:56
green,NEST,2016-03-11,16:25:56
green,NEST,2016-03-11,16:25:57
green,NEST,2016-03-11,16:25:58
green,NEST,2016-03-11,16:25:59
green,NEST,2016-03-11,16:26:02
green,NEST,2016-03-11,16:26:07
green,NEST,2016-03-11,16:26:11
green,NEST,2016-03-11,16:26:12
green,NEST,2016-03-11,16:26:17
green,NEST,2016-03-11,16:26:18
green,NEST,2016-03-11,16:26:23
green,NEST,2016-03-11,16:26:28
green,NEST,2016-03-11,16:26:37
green,NEST,2016-03-11,16:27:11
green,NEST,2016-03-11,16:27:15
green,NEST,2016-03-11,16:27:17
green,NEST,2016-03-11,16:28:29
green,NEST,2016-03-11,16:28:30
green,NEST,2016-03-11,16:39:44
green,NEST,2016-03-11,16:59:47
green,NEST,2016-03-11,17:14:03
green,NEST,2016-03-11,17:18:24
green,NEST,2016-03-11,17:18:29
green,NEST,2016-03-11,17:19:48
green,NEST,2016-03-11,17:22:39
green,NEST,2016-03-11,17:59:42
green,NEST,2016-03-11,18:25:09
green,NEST,2016-03-11,18:33:38
green,NEST,2016-03-11,18:38:26
green,NEST,2016-03-11,18:39:18
green,NEST,2016-03-11,18:53:32
green,NEST,2016-03-11,18:55:57
green,NEST,2016-03-11,18:55:58
green,NEST,2016-03-11,18:56:23
green,NEST,2016-03-11,19:07:42
green,NEST,2016-03-11,19:23:55
green,NEST,2016-03-11,19:27:21
green,NEST,2016-03-11,19:27:36
green,NEST,2016-03-11,19:32:30
green,NEST,2016-03-11,19:32:54
green,NEST,2016-03-11,19:33:00
green,NEST,2016-03-11,19:42:21
green,NEST,2016-03-11,19:45:17
green,NEST,2016-03-11,19:45:36
green,NEST,2016-03-11,19:47:18
green,NEST,2016-03-11,19:52:15
green,NEST,2016-03-11,20:03:00
green,NEST,2016-03-11,20:17:59
green,NEST,2016-03-11,20:19:51
green,NEST,2016-03-11,20:21:50
green,NEST,2016-03-11,20:24:09
green,NEST,2016-03-11,20:24:37
green,NEST,2016-03-11,20:25:32
green,NEST,2016-03-11,20:26:50
green,NEST,2016-03-11,20:28:20
green,NEST,2016-03-11,20:33:52
green,NEST,2016-03-11,20:43:48
green,NEST,2016-03-11,20:46:36
green,NEST,2016-03-11,20:49:51
green,NEST,2016-03-11,21:12:07
green,NEST,2016-03-11,21:12:09
green,NEST,2016-03-11,21:12:13
green,NEST,2016-03-11,21:12:14
green,NEST,2016-03-11,21:12:21
green,NEST,2016-03-11,21:12:26
green,NEST,2016-03-11,21:12:28
green,NEST,2016-03-11,21:12:29
green,NEST,2016-03-11,21:12:40
green,NEST,2016-03-11,21:12:46
green,NEST,2016-03-11,21:12:51
green,NEST,2016-03-11,21:12:52
green,NEST,2016-03-11,21:13:49
green,NEST,2016-03-11,21:13:54
green,NEST,2016-03-11,21:15:21
green,NEST,2016-03-11,21:15:25
green,NEST,2016-03-11,21:17:24
green,NEST,2016-03-11,21:20:32
green,NEST,2016-03-11,21:20:37
green,NEST,2016-03-11,21:26:16
green,NEST,2016-03-11,21:29:04
green,NEST,2016-03-11,21:36:08
green,NEST,2016-03-11,21:43:09
green,NEST,2016-03-11,22:00:39
green,NEST,2016-03-11,22:04:14
green,NEST,2016-03-11,22:10:25
green,NEST,2016-03-11,22:10:27
green,NEST,2016-03-11,22:10:28
green,NEST,2016-03-11,22:10:30
green,NEST,2016-03-11,22:10:53
green,NEST,2016-03-11,22:11:14
green,NEST,2016-03-11,22:14:27
green,NEST,2016-03-11,22:15:28
green,NEST,2016-03-11,22:33:01
green,NEST,2016-03-11,23:03:06
green,NEST,2016-03-11,23:11:13
green,NEST,2016-03-11,23:11:27
green,NEST,2016-03-11,23:20:04
green,NEST,2016-03-11,23:31:24
green,NEST,2016-03-11,23:34:15
green,NEST,2016-03-11,23:37:46
green,NEST,2016-03-11,23:47:08
green,NEST,2016-03-11,23:50:44
green,NEST,2016-03-11,23:50:47
green,NEST,2016-03-12,0:05:56
green,NEST,2016-03-12,0:08:48
green,NEST,2016-03-12,0:34:32
green,NEST,2016-03-12,0:36:25
green,NEST,2016-03-12,0:45:59
green,NEST,2016-03-12,1:34:07
green,NEST,2016-03-12,1:39:44
green,NEST,2016-03-12,1:44:56
green,NEST,2016-03-12,1:44:58
green,NEST,2016-03-12,1:45:01
green,NEST,2016-03-12,1:45:16
green,NEST,2016-03-12,1:45:18
green,NEST,2016-03-12,1:45:23
green,NEST,2016-03-12,1:45:39
green,NEST,2016-03-12,1:45:41
green,NEST,2016-03-12,1:45:43
green,NEST,2016-03-12,1:45:44
green,NEST,2016-03-12,1:51:05
green,NEST,2016-03-12,1:56:48
green,NEST,2016-03-12,2:05:16
green,NEST,2016-03-12,2:13:50
green,NEST,2016-03-12,2:28:13
green,NEST,2016-03-12,2:58:15
green,NEST,2016-03-12,2:58:16
green,NEST,2016-03-12,3:05:05
green,NEST,2016-03-12,3:13:43
green,NEST,2016-03-12,3:25:17
green,NEST,2016-03-12,3:36:48
green,NEST,2016-03-12,3:36:51
green,NEST,2016-03-12,4:02:39
green,NEST,2016-03-12,4:05:32
green,NEST,2016-03-12,4:08:25
green,NEST,2016-03-12,4:22:37
green,NEST,2016-03-12,4:25:28
green,NEST,2016-03-12,4:34:01
green,NEST,2016-03-12,4:55:49
green,NEST,2016-03-12,4:55:53
green,NEST,2016-03-12,4:56:19
green,NEST,2016-03-12,4:56:23
green,NEST,2016-03-12,4:56:26
green,NEST,2016-03-12,4:56:31
green,NEST,2016-03-12,4:59:54
green,NEST,2016-03-12,5:08:36
green,NEST,2016-03-12,5:20:06
green,NEST,2016-03-12,5:25:52
green,NEST,2016-03-12,5:46:02
green,NEST,2016-03-12,5:48:54
green,NEST,2016-03-12,6:17:43
green,NEST,2016-03-12,6:20:32
green,NEST,2016-03-12,6:23:25
green,NEST,2016-03-12,6:32:00
green,NEST,2016-03-12,6:46:23
green,NEST,2016-03-12,6:49:17
green,NEST,2016-03-12,7:15:12
green,NEST,2016-03-12,7:23:52
green,NEST,2016-03-12,7:58:08
green,NEST,2016-03-12,8:01:38
green,NEST,2016-03-12,8:05:15
green,NEST,2016-03-12,8:21:39
green,NEST,2016-03-12,8:21:41
green,NEST,2016-03-12,8:22:35
green,NEST,2016-03-12,8:28:25
green,NEST,2016-03-12,8:34:10
green,NEST,2016-03-12,8:37:42
green,NEST,2016-03-12,8:37:50
green,NEST,2016-03-12,8:45:54
green,NEST,2016-03-12,8:47:22
green,NEST,2016-03-12,9:48:06
green,NEST,2016-03-12,10:10:03
